_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,result1,result2,result1_gold,result2_gold,sentence
940085455,4/27/2016 11:15:39,1970104404,4/27/2016 11:11:56,FALSE,neodev,1,32265020,PRT,17,Ermesinde,37.189.195.206,"He received his doctorate in natural sciences at the Institute of Geophysics in Hamburg, Germany, with a dissertation on geophysics.",Work.,,,"	<b><font color=""purple"">He</font></b> has been working as a researcher since 2005 and received his doctorate in natural sciences at the Institute of <b><font color=""purple"">Geophysics</font></b> of the University of <b><font color=""purple"">Hamburg</font></b>, <b><font color=""purple"">Germany</font></b> in 2010, with a dissertation on <b><font color=""purple"">geophysics</font></b> and volcanic eruption dynamics.	"
940085455,4/27/2016 11:20:39,1970108337,4/27/2016 11:16:39,FALSE,neodev,1,35784243,ITA,13,Bari,93.67.212.239,"He received his doctorate in natural sciences at the Institute of Geophysics of the University of Hamburg, Germany in 2010, with a dissertation on geophysics and volcanic eruption dynamics.",has been working as a researcher since 2005,,,"	<b><font color=""purple"">He</font></b> has been working as a researcher since 2005 and received his doctorate in natural sciences at the Institute of <b><font color=""purple"">Geophysics</font></b> of the University of <b><font color=""purple"">Hamburg</font></b>, <b><font color=""purple"">Germany</font></b> in 2010, with a dissertation on <b><font color=""purple"">geophysics</font></b> and volcanic eruption dynamics.	"
940085455,4/27/2016 11:34:53,1970116882,4/27/2016 11:33:00,FALSE,clixsense,1,21408115,IDN,7,Semarang,36.73.8.154,"He has been working as a researcher and received his doctorate at the Institute of Geophysics of the University of Hamburg















Germany in 2010, with a dissertation on geophysics and volcanic eruption dynamics.",part /origin,,,"	<b><font color=""purple"">He</font></b> has been working as a researcher since 2005 and received his doctorate in natural sciences at the Institute of <b><font color=""purple"">Geophysics</font></b> of the University of <b><font color=""purple"">Hamburg</font></b>, <b><font color=""purple"">Germany</font></b> in 2010, with a dissertation on <b><font color=""purple"">geophysics</font></b> and volcanic eruption dynamics.	"
940085455,4/27/2016 11:51:33,1970125282,4/27/2016 11:41:50,FALSE,instagc,1,36558037,VEN,23,Maracaibo,190.199.55.8,"He has been working as a researcher and received his doctorate in natural sciences at the Institute of Geophysics of the University of Hamburg, Germany in 2010, with a dissertation on geophysics and volcanic eruption dynamics.","has been working, with a dissertation",,,"	<b><font color=""purple"">He</font></b> has been working as a researcher since 2005 and received his doctorate in natural sciences at the Institute of <b><font color=""purple"">Geophysics</font></b> of the University of <b><font color=""purple"">Hamburg</font></b>, <b><font color=""purple"">Germany</font></b> in 2010, with a dissertation on <b><font color=""purple"">geophysics</font></b> and volcanic eruption dynamics.	"
940085455,4/27/2016 12:53:29,1970153162,4/27/2016 12:48:40,FALSE,prodege,1,22387641,USA,PA,Jeannette,208.94.42.131,"He received his doctorate from the Institute of Geophysics in Hamburg, Germany with a dissertation on geophysics and volcanic eruption dynamics.",Where he went to school and what he studied.,,,"	<b><font color=""purple"">He</font></b> has been working as a researcher since 2005 and received his doctorate in natural sciences at the Institute of <b><font color=""purple"">Geophysics</font></b> of the University of <b><font color=""purple"">Hamburg</font></b>, <b><font color=""purple"">Germany</font></b> in 2010, with a dissertation on <b><font color=""purple"">geophysics</font></b> and volcanic eruption dynamics.	"
940085455,4/27/2016 12:55:00,1970153829,4/27/2016 12:50:06,FALSE,clixsense,1,33951846,PHL,D9,Makati City,49.144.8.189,"He received his doctorate at the Institute of Geophysics of Hamburg,Germany on geophysics and volcanic eruption dynamics.",words removed,,,"	<b><font color=""purple"">He</font></b> has been working as a researcher since 2005 and received his doctorate in natural sciences at the Institute of <b><font color=""purple"">Geophysics</font></b> of the University of <b><font color=""purple"">Hamburg</font></b>, <b><font color=""purple"">Germany</font></b> in 2010, with a dissertation on <b><font color=""purple"">geophysics</font></b> and volcanic eruption dynamics.	"
940085456,4/27/2016 06:49:50,1969957694,4/27/2016 06:49:01,FALSE,neodev,1,30360734,IND,28,Kolkata,150.107.177.74,He was selected as an astronaut,2009 by the European Space Agency.,,,"	<b><font color=""purple"">He</font></b> was selected as <b><font color=""purple"">an astronaut</font></b> in 2009 by the European Space Agency.	"
940085456,4/27/2016 09:24:20,1970048546,4/27/2016 09:23:23,FALSE,clixsense,1,34772768,FRA,B8,Nice,212.194.65.86,He was selected as an astronaut in 2009,as,,,"	<b><font color=""purple"">He</font></b> was selected as <b><font color=""purple"">an astronaut</font></b> in 2009 by the European Space Agency.	"
940085456,4/27/2016 10:05:16,1970070354,4/27/2016 10:04:00,FALSE,neodev,1,20961587,NLD,5,Maastricht,84.30.54.4,He was selected as an astronaut.,"selected by, part of",,,"	<b><font color=""purple"">He</font></b> was selected as <b><font color=""purple"">an astronaut</font></b> in 2009 by the European Space Agency.	"
940085456,4/27/2016 10:07:31,1970071569,4/27/2016 10:05:46,FALSE,elite,1,33792477,SRB,0,Nis,178.17.22.135,He was selected as an astronaut in 2009 .,selected,,,"	<b><font color=""purple"">He</font></b> was selected as <b><font color=""purple"">an astronaut</font></b> in 2009 by the European Space Agency.	"
940085456,4/27/2016 10:47:22,1970090080,4/27/2016 10:43:01,FALSE,clixsense,1,29985919,IND,16,Mumbai,1.186.76.17,He was selected as an astronaut by the European Space Agency.,person-profession,,,"	<b><font color=""purple"">He</font></b> was selected as <b><font color=""purple"">an astronaut</font></b> in 2009 by the European Space Agency.	"
940085456,4/27/2016 10:47:24,1970090125,4/27/2016 10:40:01,FALSE,clixsense,1,36398551,PRT,14,MassamÌÎÌ_ÌÎ_ÌÎÌ__ÌÎÌ_ÌÎ_ÌÎå«Ì´å,79.169.234.93,an astronaut in 2009 by the European Space Agency was selected by He,an astronaut in 2009 by the European Space Agency was selected by He,,,"	<b><font color=""purple"">He</font></b> was selected as <b><font color=""purple"">an astronaut</font></b> in 2009 by the European Space Agency.	"
940085456,4/27/2016 11:24:01,1970110949,4/27/2016 11:22:26,FALSE,neodev,1,32265020,PRT,17,Ermesinde,37.189.195.206,He was an astronaut.,"Space, work.",,,"	<b><font color=""purple"">He</font></b> was selected as <b><font color=""purple"">an astronaut</font></b> in 2009 by the European Space Agency.	"
940085456,4/27/2016 12:29:30,1970143135,4/27/2016 12:21:59,FALSE,instagc,1,36558037,VEN,23,Maracaibo,190.199.55.8,He was selected as an astronaut  by the European Space Agency.,was selected,,,"	<b><font color=""purple"">He</font></b> was selected as <b><font color=""purple"">an astronaut</font></b> in 2009 by the European Space Agency.	"
940085456,4/27/2016 13:00:13,1970155896,4/27/2016 12:57:32,FALSE,clixsense,1,33951846,PHL,D9,Makati City,49.144.8.189,He was an astronaut,other words removed,,,"	<b><font color=""purple"">He</font></b> was selected as <b><font color=""purple"">an astronaut</font></b> in 2009 by the European Space Agency.	"
940085456,4/27/2016 13:09:01,1970159607,4/27/2016 13:06:29,FALSE,clixsense,1,22945117,ITA,7,Latina,37.77.124.170,He was selected as an astronaut in 2009.,Selected to be,,,"	<b><font color=""purple"">He</font></b> was selected as <b><font color=""purple"">an astronaut</font></b> in 2009 by the European Space Agency.	"
940085456,4/27/2016 13:14:06,1970161684,4/27/2016 13:12:38,FALSE,clixsense,1,31482589,NLD,1,Emmen,77.167.232.121,He was selected as an astronaut by the European Space Agency.,no,,,"	<b><font color=""purple"">He</font></b> was selected as <b><font color=""purple"">an astronaut</font></b> in 2009 by the European Space Agency.	"
940085456,4/27/2016 13:14:56,1970162029,4/27/2016 13:13:57,FALSE,instagc,1,27753923,GBR,F2,Gosport,82.27.224.254,He was selected to become an astronaut.,what he did then,,,"	<b><font color=""purple"">He</font></b> was selected as <b><font color=""purple"">an astronaut</font></b> in 2009 by the European Space Agency.	"
940085456,4/27/2016 13:16:38,1970162841,4/27/2016 13:10:53,FALSE,neodev,1,14978403,LCA,3,Castries,208.0.226.158,He was an astronaut in 2009.,He was an astronaut.,,,"	<b><font color=""purple"">He</font></b> was selected as <b><font color=""purple"">an astronaut</font></b> in 2009 by the European Space Agency.	"
940085456,4/27/2016 13:51:55,1970178124,4/27/2016 13:45:54,FALSE,clixsense,1,34637088,IND,2,Hyderabad,183.83.230.243,He was selected as an astronaut by the European Space Agency.,was selected by,,,"	<b><font color=""purple"">He</font></b> was selected as <b><font color=""purple"">an astronaut</font></b> in 2009 by the European Space Agency.	"
940085456,4/27/2016 14:02:14,1970183489,4/27/2016 14:01:05,FALSE,neodev,1,35910398,PAK,3,Peshawar,182.185.93.222,He was selected as an astronaut in 2009 by the European Space Agency.,He was selected as an astronaut in 2009 by the European Space Agency.,,,"	<b><font color=""purple"">He</font></b> was selected as <b><font color=""purple"">an astronaut</font></b> in 2009 by the European Space Agency.	"
940085457,4/26/2016 19:39:34,1969533712,4/26/2016 19:36:49,FALSE,clixsense,1,31476175,BIH,1,Kakanj,37.208.34.224,He flew aboard Soyuz TMA-08M on 28 March 2013 as his first space mission.,no,,,"	<b><font color=""purple"">He</font></b> flew aboard <b><font color=""purple"">Soyuz TMA-08M</font></b> on 28 March 2013 as his first space mission.	"
940085457,4/26/2016 20:05:26,1969568190,4/26/2016 20:04:59,FALSE,neodev,1,25230915,IND,25,Tirupur,163.47.15.160,He flew aboard Soyuz TMA-08M on 28 March 2013 as his first space mission.,He flew aboard Soyuz TMA-08M on 28 March 2013 as his first space mission.,,,"	<b><font color=""purple"">He</font></b> flew aboard <b><font color=""purple"">Soyuz TMA-08M</font></b> on 28 March 2013 as his first space mission.	"
940085457,4/26/2016 22:12:32,1969662793,4/26/2016 22:12:08,FALSE,neodev,1,33638603,VEN,23,Maracaibo,201.211.217.104,e flew aboard Soyuz TMA-08M on 28 March 2013 as his first space mission.,e flew aboard Soyuz TMA-08M on 28 March 2013 as his first space mission.,,,"	<b><font color=""purple"">He</font></b> flew aboard <b><font color=""purple"">Soyuz TMA-08M</font></b> on 28 March 2013 as his first space mission.	"
940085457,4/26/2016 22:14:08,1969664085,4/26/2016 22:12:06,FALSE,clixsense,1,17686287,VEN,15,San Antonio De Los Altos,200.84.126.26,He flew aboard Soyuz TMA-08M  as his first space mission.,"selected by, part of",,,"	<b><font color=""purple"">He</font></b> flew aboard <b><font color=""purple"">Soyuz TMA-08M</font></b> on 28 March 2013 as his first space mission.	"
940085457,4/26/2016 22:20:10,1969668111,4/26/2016 22:15:46,FALSE,neodev,1,16889920,PRT,22,Viseu,89.154.151.205,He flew aboard Soyuz TMA-08M,flew,,,"	<b><font color=""purple"">He</font></b> flew aboard <b><font color=""purple"">Soyuz TMA-08M</font></b> on 28 March 2013 as his first space mission.	"
940085457,4/26/2016 22:22:28,1969670021,4/26/2016 22:20:59,FALSE,clixsense,1,31933639,MEX,9,Mexico,189.207.211.223,in his mission he He flew aboard Soyuz TMA-08M on 28 March 2013,action,,,"	<b><font color=""purple"">He</font></b> flew aboard <b><font color=""purple"">Soyuz TMA-08M</font></b> on 28 March 2013 as his first space mission.	"
940085457,4/26/2016 22:28:02,1969673575,4/26/2016 22:19:15,FALSE,clixsense,1,31863928,PHL,,,112.204.62.54,He flew aboard Soyuz TMA-08.,He is a person who happened to got on board Soyuz TMA-08M.,,,"	<b><font color=""purple"">He</font></b> flew aboard <b><font color=""purple"">Soyuz TMA-08M</font></b> on 28 March 2013 as his first space mission.	"
940085457,4/26/2016 22:28:37,1969673971,4/26/2016 22:17:13,FALSE,clixsense,1,37179934,RUS,56,OrÌÎÌ_ÌÎ_ÌÎÌ__ÌÎÌ_ÌÎ_ÌÎÌ_ÌÎ_l,46.72.119.21,"March 28, 2013 in the first space flight he flew aboard the Soyuz TMA-08M.",as his,,,"	<b><font color=""purple"">He</font></b> flew aboard <b><font color=""purple"">Soyuz TMA-08M</font></b> on 28 March 2013 as his first space mission.	"
940085457,4/26/2016 22:51:21,1969686126,4/26/2016 22:43:03,FALSE,clixsense,1,36820845,RUS,61,Rostov-on-don,213.27.114.232,He flew aboard Soyuz TMA-08M.,aboard,,,"	<b><font color=""purple"">He</font></b> flew aboard <b><font color=""purple"">Soyuz TMA-08M</font></b> on 28 March 2013 as his first space mission.	"
940085457,4/27/2016 00:17:02,1969718106,4/27/2016 00:13:00,FALSE,neodev,1,36203294,ARG,1,Rafael Calzada,181.27.129.130,He flew aboard Soyuz TMA-08M on 28 March 2013,He Soyuz TMA-08M,,,"	<b><font color=""purple"">He</font></b> flew aboard <b><font color=""purple"">Soyuz TMA-08M</font></b> on 28 March 2013 as his first space mission.	"
940085457,4/27/2016 00:19:24,1969718947,4/27/2016 00:14:16,FALSE,clixsense,1,34718064,VEN,7,Valencia,181.208.13.204,He flew aboard Soyuz TMA-08M,Flew aboard Soyuz,,,"	<b><font color=""purple"">He</font></b> flew aboard <b><font color=""purple"">Soyuz TMA-08M</font></b> on 28 March 2013 as his first space mission.	"
940085457,4/27/2016 01:11:51,1969734482,4/27/2016 01:03:09,FALSE,clixsense,1,35245284,MYS,14,Kuala Lumpur,123.136.111.58,28 March 2013 he fllew aboard Soyuz TMA-08M as his first sapace mission,28 March 2013 as his first sapce mission  he flew aboard Soyuz TMA-08M,,,"	<b><font color=""purple"">He</font></b> flew aboard <b><font color=""purple"">Soyuz TMA-08M</font></b> on 28 March 2013 as his first space mission.	"
